Change ($),Date (1),Price (1),Date (2),Price (2),Name,Set Number,Change (%),Period,product_id,SetName,Edition,tcg_product_id,Rarity,imageUrl,tcgplayerUrl,Release Date,View,Price Bucket
2.08,2023-04-04,12.31,2023-10-01,14.39,Coach King Giantrainer,OP04-EN024,0.14454482279360667,180,769,OTS Tournament Pack 4,Unlimited,130008,Common,https://tcgplayer-cdn.tcgplayer.com/product/130008_200w.jpg,https://www.tcgplayer.com/product/130008/yugioh-ots-tournament-pack-4-coach-king-giantrainer,2017-04-07,All Time,$10-20
2.21,2023-09-24,10.86,2023-10-01,13.07,Tyrant Red Dragon Archfiend,TDIL-EN050,0.16908951798010713,7,9453,The Dark Illusion,1st Edition,121307,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/121307_200w.jpg,https://www.tcgplayer.com/product/121307/yugioh-the-dark-illusion-tyrant-red-dragon-archfiend,2016-08-05,All Time,$10-20
4.77,2023-09-13,8.3,2023-10-01,13.07,Tyrant Red Dragon Archfiend,TDIL-EN050,0.36495791889824025,30,9453,The Dark Illusion,1st Edition,121307,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/121307_200w.jpg,https://www.tcgplayer.com/product/121307/yugioh-the-dark-illusion-tyrant-red-dragon-archfiend,2016-08-05,All Time,$5-10
4.75,2023-07-03,8.32,2023-10-01,13.07,Tyrant Red Dragon Archfiend,TDIL-EN050,0.3634276970160673,90,9453,The Dark Illusion,1st Edition,121307,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/121307_200w.jpg,https://www.tcgplayer.com/product/121307/yugioh-the-dark-illusion-tyrant-red-dragon-archfiend,2016-08-05,All Time,$5-10
2.35,2023-09-24,9.46,2023-10-01,11.81,Hot Red Dragon Archfiend Bane,HSRD-EN042,0.19898391193903472,7,11219,High-Speed Riders,1st Edition,106039,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/106039_200w.jpg,https://www.tcgplayer.com/product/106039/yugioh-high-speed-riders-hot-red-dragon-archfiend-bane,2015-10-01,All Time,$5-10
4.27,2023-04-04,7.54,2023-10-01,11.81,Hot Red Dragon Archfiend Bane,HSRD-EN042,0.3615580016934801,180,11219,High-Speed Riders,1st Edition,106039,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/106039_200w.jpg,https://www.tcgplayer.com/product/106039/yugioh-high-speed-riders-hot-red-dragon-archfiend-bane,2015-10-01,All Time,$5-10
5.71,2023-09-13,11.74,2023-10-01,17.45,Diviner of the Herald,LIOV-EN000,0.3272206303724928,30,29752,Lightning Overdrive,1st Edition,239453,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/239453_200w.jpg,https://www.tcgplayer.com/product/239453/yugioh-lightning-overdrive-diviner-of-the-herald,2021-06-03,All Time,$10-20
6.77,2023-07-03,10.68,2023-10-01,17.45,Diviner of the Herald,LIOV-EN000,0.3879656160458453,90,29752,Lightning Overdrive,1st Edition,239453,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/239453_200w.jpg,https://www.tcgplayer.com/product/239453/yugioh-lightning-overdrive-diviner-of-the-herald,2021-06-03,All Time,$10-20
4.89,2023-04-04,12.56,2023-10-01,17.45,Diviner of the Herald,LIOV-EN000,0.28022922636103154,180,29752,Lightning Overdrive,1st Edition,239453,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/239453_200w.jpg,https://www.tcgplayer.com/product/239453/yugioh-lightning-overdrive-diviner-of-the-herald,2021-06-03,All Time,$10-20
3.79,2023-09-13,9.66,2023-10-01,13.45,Drytron Nova,GEIM-EN033,0.2817843866171004,30,29080,Genesis Impact,1st Edition,228668,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/228668_200w.jpg,https://www.tcgplayer.com/product/228668/yugioh-genesis-impact-drytron-nova,2020-12-18,All Time,$5-10
3.82,2023-09-13,14.09,2023-10-01,17.91,Blue-Eyes White Dragon,MAGO-EN001,0.21328866554997208,30,28646,Maximum Gold,1st Edition,227414,Premium Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/227414_200w.jpg,https://www.tcgplayer.com/product/227414/yugioh-maximum-gold-blue-eyes-white-dragon,2020-11-12,All Time,$10-20
5.12,2023-07-03,12.79,2023-10-01,17.91,Blue-Eyes White Dragon,MAGO-EN001,0.2858738135120045,90,28646,Maximum Gold,1st Edition,227414,Premium Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/227414_200w.jpg,https://www.tcgplayer.com/product/227414/yugioh-maximum-gold-blue-eyes-white-dragon,2020-11-12,All Time,$10-20
2.13,2023-09-13,13.03,2023-10-01,15.16,Ghost Mourner & Moonlit Chill,ETCO-EN036,0.14050131926121373,30,13295,Eternity Code,1st Edition,213346,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/213346_200w.jpg,https://www.tcgplayer.com/product/213346/yugioh-eternity-code-ghost-mourner-and-moonlit-chill,2020-04-30,All Time,$10-20
3.78,2023-09-13,8.79,2023-10-01,12.57,Tyrant Red Dragon Archfiend,DPDG-EN030,0.30071599045346065,30,9568,Duelist Pack: Dimensional Guardians,1st Edition,131770,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/131770_200w.jpg,https://www.tcgplayer.com/product/131770/yugioh-duelist-pack-dimensional-guardians-tyrant-red-dragon-archfiend,2017-05-26,All Time,$5-10
2.22,2023-09-13,11.01,2023-10-01,13.23,"Sauravis, the Ancient and Ascended",INOV-EN037,0.16780045351473924,30,13428,Invasion: Vengeance,Unlimited,124735,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/124735_200w.jpg,https://www.tcgplayer.com/product/124735/yugioh-invasion-vengeance-sauravis-the-ancient-and-ascended,2016-11-03,All Time,$10-20
2.945,2023-07-03,10.285,2023-10-01,13.23,"Sauravis, the Ancient and Ascended",INOV-EN037,0.22260015117157972,90,13428,Invasion: Vengeance,1st Edition,124735,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/124735_200w.jpg,https://www.tcgplayer.com/product/124735/yugioh-invasion-vengeance-sauravis-the-ancient-and-ascended,2016-11-03,All Time,$10-20
3.145,2023-04-04,10.085,2023-10-01,13.23,"Sauravis, the Ancient and Ascended",INOV-EN037,0.23771730914588055,180,13428,Invasion: Vengeance,1st Edition,124735,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/124735_200w.jpg,https://www.tcgplayer.com/product/124735/yugioh-invasion-vengeance-sauravis-the-ancient-and-ascended,2016-11-03,All Time,$10-20
6.705,2023-09-13,11.255,2023-10-01,17.96,Infernoid Tierra (UTR),CORE-EN049,0.3733296213808463,30,12052,Clash of Rebellions,1st Edition,102464,Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/102464_200w.jpg,https://www.tcgplayer.com/product/102464/yugioh-clash-of-rebellions-infernoid-tierra-utr,2015-08-17,All Time,$10-20
6.305,2023-07-03,11.655,2023-10-01,17.96,Infernoid Tierra (UTR),CORE-EN049,0.3510579064587973,90,12052,Clash of Rebellions,1st Edition,102464,Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/102464_200w.jpg,https://www.tcgplayer.com/product/102464/yugioh-clash-of-rebellions-infernoid-tierra-utr,2015-08-17,All Time,$10-20
5.505,2023-04-04,12.455,2023-10-01,17.96,Infernoid Tierra (UTR),CORE-EN049,0.3065144766146993,180,12052,Clash of Rebellions,Unlimited,102464,Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/102464_200w.jpg,https://www.tcgplayer.com/product/102464/yugioh-clash-of-rebellions-infernoid-tierra-utr,2015-08-17,All Time,$10-20
9.72,2023-09-13,12.175,2023-10-01,21.895,Infernoid Onuncu (UTR),SECE-EN019,0.4439369719113953,30,12219,Secrets of Eternity,Unlimited,95481,Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/95481_200w.jpg,https://www.tcgplayer.com/product/95481/yugioh-secrets-of-eternity-infernoid-onuncu-utr,2015-01-16,All Time,$10-20
12.37,2023-07-03,9.525,2023-10-01,21.895,Infernoid Onuncu (UTR),SECE-EN019,0.5649691710436172,90,12219,Secrets of Eternity,1st Edition,95481,Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/95481_200w.jpg,https://www.tcgplayer.com/product/95481/yugioh-secrets-of-eternity-infernoid-onuncu-utr,2015-01-16,All Time,$5-10
11.78,2023-04-04,10.115,2023-10-01,21.895,Infernoid Onuncu (UTR),SECE-EN019,0.5380223795387075,180,12219,Secrets of Eternity,Unlimited,95481,Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/95481_200w.jpg,https://www.tcgplayer.com/product/95481/yugioh-secrets-of-eternity-infernoid-onuncu-utr,2015-01-16,All Time,$10-20
2.77,2023-09-13,8.43,2023-09-27,11.2,Curtain of the Dark Ones,AP03-EN014,0.24732142857142855,30,4113,Astral Pack Three,Unlimited,78051,Common,https://tcgplayer-cdn.tcgplayer.com/product/78051_200w.jpg,https://www.tcgplayer.com/product/78051/yugioh-astral-pack-3-curtain-of-the-dark-ones,2013-09-13,All Time,$5-10
2.56,2023-07-03,8.64,2023-09-27,11.2,Curtain of the Dark Ones,AP03-EN014,0.22857142857142854,90,4113,Astral Pack Three,Unlimited,78051,Common,https://tcgplayer-cdn.tcgplayer.com/product/78051_200w.jpg,https://www.tcgplayer.com/product/78051/yugioh-astral-pack-3-curtain-of-the-dark-ones,2013-09-13,All Time,$5-10
2.56,2023-06-22,8.64,2023-09-27,11.2,Curtain of the Dark Ones,AP03-EN014,0.22857142857142854,180,4113,Astral Pack Three,Unlimited,78051,Common,https://tcgplayer-cdn.tcgplayer.com/product/78051_200w.jpg,https://www.tcgplayer.com/product/78051/yugioh-astral-pack-3-curtain-of-the-dark-ones,2013-09-13,All Time,$5-10
24.29,2023-07-03,9.24,2023-10-01,33.53,Guardian Chimera,BACH-EN040,0.7244258872651357,90,308725,Battle of Chaos,1st Edition,262300,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/262300_200w.jpg,https://www.tcgplayer.com/product/262300/yugioh-battle-of-chaos-guardian-chimera,2022-02-11,All Time,$5-10
15.21,2023-04-04,18.32,2023-10-01,33.53,Guardian Chimera,BACH-EN040,0.4536236206382344,180,308725,Battle of Chaos,1st Edition,262300,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/262300_200w.jpg,https://www.tcgplayer.com/product/262300/yugioh-battle-of-chaos-guardian-chimera,2022-02-11,All Time,$10-20
2.22,2023-07-03,7.48,2023-10-01,9.7,Chamber Dragonmaid,MGED-EN022,0.2288659793814433,90,30697,Maximum Gold: El Dorado,1st Edition,253929,Premium Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/253929_200w.jpg,https://www.tcgplayer.com/product/253929/yugioh-maximum-gold-el-dorado-chamber-dragonmaid,2021-11-19,All Time,$5-10
4.75,2023-07-03,12.21,2023-10-01,16.96,Divine Arsenal AA-ZEUS - Sky Thunder,MP21-EN195,0.2800707547169811,90,30239,2021 Tin of Ancient Battles,1st Edition,248973,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/248973_200w.jpg,https://www.tcgplayer.com/product/248973/yugioh-2021-tin-of-ancient-battles-divine-arsenal-aa-zeus-sky-thunder,2021-09-16,All Time,$10-20
3.59,2023-07-03,10.52,2023-10-01,14.11,Underworld Goddess of the Closed World,BLVO-EN050,0.2544294826364281,90,29410,Blazing Vortex,1st Edition,231363,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/231363_200w.jpg,https://www.tcgplayer.com/product/231363/yugioh-blazing-vortex-underworld-goddess-of-the-closed-world,2021-02-04,All Time,$10-20
3.6,2023-07-03,14.79,2023-10-01,18.39,Dark Magician Girl (2021),LART-EN035,0.19575856443719414,90,29751,The Lost Art Promotion 2021,Limited,239227,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/239227_200w.jpg,https://www.tcgplayer.com/product/239227/yugioh-the-lost-art-promotion-dark-magician-girl-2021,2021-01-01,All Time,$10-20
4.28,2023-07-03,9.35,2023-10-01,13.63,Nobleman of Crossout (Secret),SBCB-EN138,0.31401320616287604,90,28988,Speed Duel: Battle City Box,1st Edition,228064,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/228064_200w.jpg,https://www.tcgplayer.com/product/228064/yugioh-speed-duel-battle-city-box-nobleman-of-crossout-secret,2020-12-11,All Time,$5-10
2.21,2023-07-03,9.59,2023-10-01,11.8,Toon Kingdom (Blue),DLCS-EN074,0.18728813559322036,90,26407,Dragons of Legend: The Complete Series,1st Edition,222320,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/222320_200w.jpg,https://www.tcgplayer.com/product/222320/yugioh-dragons-of-legend-the-complete-series-toon-kingdom-blue,2020-05-15,All Time,$5-10
2.09,2023-07-03,10.6,2023-10-01,12.69,Toon Kingdom (Purple),DLCS-EN074,0.16469661150512213,90,26354,Dragons of Legend: The Complete Series,1st Edition,222322,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/222322_200w.jpg,https://www.tcgplayer.com/product/222322/yugioh-dragons-of-legend-the-complete-series-toon-kingdom-purple,2020-05-15,All Time,$10-20
4.68,2023-07-03,13.37,2023-10-01,18.05,Cyber Slash Harpie Lady,DLCS-EN148,0.2592797783933518,90,26019,Dragons of Legend: The Complete Series,Limited,221737,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/221737_200w.jpg,https://www.tcgplayer.com/product/221737/yugioh-dragons-of-legend-the-complete-series-cyber-slash-harpie-lady,2020-05-15,All Time,$10-20
2.495,2023-07-03,8.21,2023-10-01,10.705,Soul Servant,LED6-EN003,0.23306865950490424,90,18384,Legendary Duelist: Magical Her,1st Edition,206971,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/206971_200w.jpg,https://www.tcgplayer.com/product/206971/yugioh-legendary-duelists-magical-hero-soul-servant,2020-01-17,All Time,$5-10
27.33,2023-07-03,11.32,2023-10-01,38.65,Abomination's Prison,CHIM-EN054,0.7071151358344114,90,18770,Chaos Impact,1st Edition,200860,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/200860_200w.jpg,https://www.tcgplayer.com/product/200860/yugioh-chaos-impact-abominations-prison,2019-10-24,All Time,$10-20
28.375,2023-04-04,10.275,2023-10-01,38.65,Abomination's Prison,CHIM-EN054,0.7341526520051747,180,18770,Chaos Impact,1st Edition,200860,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/200860_200w.jpg,https://www.tcgplayer.com/product/200860/yugioh-chaos-impact-abominations-prison,2019-10-24,All Time,$10-20
4.66,2023-07-03,12.11,2023-10-01,16.77,Elemental HERO Absolute Zero,BLHR-EN065,0.27787716159809184,90,8988,Battles of Legend: Hero's Revenge,1st Edition,193652,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/193652_200w.jpg,https://www.tcgplayer.com/product/193652/yugioh-battles-of-legend-heros-revenge-elemental-hero-absolute-zero,2019-07-11,All Time,$10-20
5.05,2023-04-04,11.72,2023-10-01,16.77,Elemental HERO Absolute Zero,BLHR-EN065,0.3011329755515802,180,8988,Battles of Legend: Hero's Revenge,1st Edition,193652,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/193652_200w.jpg,https://www.tcgplayer.com/product/193652/yugioh-battles-of-legend-heros-revenge-elemental-hero-absolute-zero,2019-07-11,All Time,$10-20
3.95,2023-07-03,8.15,2023-10-01,12.1,Vision HERO Faris,BLHR-EN010,0.3264462809917356,90,10708,Battles of Legend: Hero's Revenge,1st Edition,193597,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/193597_200w.jpg,https://www.tcgplayer.com/product/193597/yugioh-battles-of-legend-heros-revenge-vision-hero-faris,2019-07-11,All Time,$5-10
3.63,2023-07-03,7.5,2023-10-01,11.13,Valkyrie Brunhilde,SHVA-EN004,0.3261455525606469,90,13497,Shadows in Valhalla,1st Edition,173435,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/173435_200w.jpg,https://www.tcgplayer.com/product/173435/yugioh-shadows-in-valhalla-valkyrie-brunhilde,2018-08-17,All Time,$5-10
2.67,2023-07-03,12.26,2023-10-01,14.93,Gatling Dragon,OP07-EN026,0.17883456128600134,90,2605,OTS Tournament Pack 7,Unlimited,164891,Common,https://tcgplayer-cdn.tcgplayer.com/product/164891_200w.jpg,https://www.tcgplayer.com/product/164891/yugioh-ots-tournament-pack-7-gatling-dragon,2018-04-13,All Time,$10-20
3.75,2023-04-04,11.18,2023-10-01,14.93,Gatling Dragon,OP07-EN026,0.2511721366376423,180,2605,OTS Tournament Pack 7,Unlimited,164891,Common,https://tcgplayer-cdn.tcgplayer.com/product/164891_200w.jpg,https://www.tcgplayer.com/product/164891/yugioh-ots-tournament-pack-7-gatling-dragon,2018-04-13,All Time,$10-20
6.43,2023-07-03,14.01,2023-10-01,20.44,Black Metal Dragon,OP06-EN010,0.3145792563600783,90,6784,OTS Tournament Pack 6,Unlimited,154622,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/154622_200w.jpg,https://www.tcgplayer.com/product/154622/yugioh-ots-tournament-pack-6-black-metal-dragon,2017-12-07,All Time,$10-20
8.58,2023-04-04,11.86,2023-10-01,20.44,Black Metal Dragon,OP06-EN010,0.4197651663405088,180,6784,OTS Tournament Pack 6,Unlimited,154622,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/154622_200w.jpg,https://www.tcgplayer.com/product/154622/yugioh-ots-tournament-pack-6-black-metal-dragon,2017-12-07,All Time,$10-20
4.78,2023-07-03,8.91,2023-10-01,13.69,Elemental HERO Absolute Zero,OP05-EN023,0.3491599707815924,90,475,OTS Tournament Pack 5,Unlimited,139883,Common,https://tcgplayer-cdn.tcgplayer.com/product/139883_200w.jpg,https://www.tcgplayer.com/product/139883/yugioh-ots-tournament-pack-5-elemental-hero-absolute-zero,2017-08-03,All Time,$5-10
5.78,2023-04-04,7.91,2023-10-01,13.69,Elemental HERO Absolute Zero,OP05-EN023,0.4222059897735573,180,475,OTS Tournament Pack 5,Unlimited,139883,Common,https://tcgplayer-cdn.tcgplayer.com/product/139883_200w.jpg,https://www.tcgplayer.com/product/139883/yugioh-ots-tournament-pack-5-elemental-hero-absolute-zero,2017-08-03,All Time,$5-10
11.62,2023-07-03,13.81,2023-10-01,25.43,Blue-Eyes White Dragon,DUSA-EN043,0.4569406213134094,90,9244,Duelist Saga,1st Edition,129617,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129617_200w.jpg,https://www.tcgplayer.com/product/129617/yugioh-duelist-saga-blue-eyes-white-dragon,2017-03-30,All Time,$10-20
7.55,2023-04-04,17.88,2023-10-01,25.43,Blue-Eyes White Dragon,DUSA-EN043,0.2968934329532049,180,9244,Duelist Saga,1st Edition,129617,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129617_200w.jpg,https://www.tcgplayer.com/product/129617/yugioh-duelist-saga-blue-eyes-white-dragon,2017-03-30,All Time,$10-20
4.39,2023-09-13,21.04,2023-10-01,25.43,Blue-Eyes White Dragon,DUSA-EN043,0.1726307510813999,30,9244,Duelist Saga,1st Edition,129617,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129617_200w.jpg,https://www.tcgplayer.com/product/129617/yugioh-duelist-saga-blue-eyes-white-dragon,2017-03-30,All Time,$20-50
5.335,2023-07-03,12.855,2023-10-01,18.19,Crystal Wing Synchro Dragon,SHVI-EN049,0.29329301814183617,90,11224,Shining Victories,Unlimited,117941,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/117941_200w.jpg,https://www.tcgplayer.com/product/117941/yugioh-shining-victories-crystal-wing-synchro-dragon,2016-05-06,All Time,$10-20
9.235,2023-04-04,8.955,2023-10-01,18.19,Crystal Wing Synchro Dragon,SHVI-EN049,0.5076965365585486,180,11224,Shining Victories,1st Edition,117941,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/117941_200w.jpg,https://www.tcgplayer.com/product/117941/yugioh-shining-victories-crystal-wing-synchro-dragon,2016-05-06,All Time,$5-10
6.92,2023-07-03,13.08,2023-10-01,20.0,Zombie Warrior,OP01-EN019,0.34600000000000003,90,28358,OTS Tournament Pack 1,Unlimited,115971,Common,https://tcgplayer-cdn.tcgplayer.com/product/115971_200w.jpg,https://www.tcgplayer.com/product/115971/yugioh-ots-tournament-pack-1-zombie-warrior,2016-03-18,All Time,$10-20
8.91,2023-04-04,11.09,2023-10-01,20.0,Zombie Warrior,OP01-EN019,0.4455,180,28358,OTS Tournament Pack 1,Unlimited,115971,Common,https://tcgplayer-cdn.tcgplayer.com/product/115971_200w.jpg,https://www.tcgplayer.com/product/115971/yugioh-ots-tournament-pack-1-zombie-warrior,2016-03-18,All Time,$10-20
2.26,2023-07-03,10.48,2023-10-01,12.74,Colossal Fighter,LC5D-EN030,0.17739403453689168,90,14048,Legendary Collection 5D's Mega Pack,1st Edition,93863,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/93863_200w.jpg,https://www.tcgplayer.com/product/93863/yugioh-legendary-collection-5ds-colossal-fighter,2014-10-23,All Time,$10-20
4.88,2023-07-03,14.7,2023-10-01,19.58,Magical Android,LC5D-EN232,0.2492339121552605,90,10376,Legendary Collection 5D's Mega Pack,1st Edition,94067,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/94067_200w.jpg,https://www.tcgplayer.com/product/94067/yugioh-legendary-collection-5ds-magical-android,2014-10-23,All Time,$10-20
6.42,2023-04-04,13.16,2023-10-01,19.58,Magical Android,LC5D-EN232,0.3278855975485189,180,10376,Legendary Collection 5D's Mega Pack,1st Edition,94067,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/94067_200w.jpg,https://www.tcgplayer.com/product/94067/yugioh-legendary-collection-5ds-magical-android,2014-10-23,All Time,$10-20
4.02,2023-07-03,10.4,2023-10-01,14.42,Super-Nimble Mega Hamster,LC5D-EN226,0.2787794729542302,90,13943,Legendary Collection 5D's Mega Pack,1st Edition,94061,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/94061_200w.jpg,https://www.tcgplayer.com/product/94061/yugioh-legendary-collection-5ds-super-nimble-mega-hamster,2014-10-23,All Time,$10-20
3.16,2023-04-04,11.26,2023-10-01,14.42,Super-Nimble Mega Hamster,LC5D-EN226,0.21914008321775316,180,13943,Legendary Collection 5D's Mega Pack,1st Edition,94061,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/94061_200w.jpg,https://www.tcgplayer.com/product/94061/yugioh-legendary-collection-5ds-super-nimble-mega-hamster,2014-10-23,All Time,$10-20
7.18,2023-07-03,10.58,2023-10-01,17.76,T.G. Hyper Librarian,LC5D-EN211,0.4042792792792793,90,11367,Legendary Collection 5D's Mega Pack,1st Edition,94046,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/94046_200w.jpg,https://www.tcgplayer.com/product/94046/yugioh-legendary-collection-5ds-tg-hyper-librarian,2014-10-23,All Time,$10-20
9.72,2023-04-04,8.04,2023-10-01,17.76,T.G. Hyper Librarian,LC5D-EN211,0.5472972972972973,180,11367,Legendary Collection 5D's Mega Pack,1st Edition,94046,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/94046_200w.jpg,https://www.tcgplayer.com/product/94046/yugioh-legendary-collection-5ds-tg-hyper-librarian,2014-10-23,All Time,$5-10
9.36,2023-07-03,9.48,2023-10-01,18.84,Xyz Encore,MP14-EN117,0.4968152866242038,90,18644,2014 Mega-Tins Mega Pack,1st Edition,92667,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/92667_200w.jpg,https://www.tcgplayer.com/product/92667/yugioh-2014-mega-tins-mega-pack-xyz-encore,2014-08-29,All Time,$5-10
10.665,2023-04-04,8.175,2023-10-01,18.84,Xyz Encore,MP14-EN117,0.5660828025477707,180,18644,2014 Mega-Tins Mega Pack,1st Edition,92667,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/92667_200w.jpg,https://www.tcgplayer.com/product/92667/yugioh-2014-mega-tins-mega-pack-xyz-encore,2014-08-29,All Time,$5-10
4.82,2023-07-03,10.15,2023-10-01,14.97,Book of Moon,LCJW-EN288,0.32197728790915164,90,18865,Legendary Collection 4: Joey's World Mega Pack,1st Edition,71715,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/71715_200w.jpg,https://www.tcgplayer.com/product/71715/yugioh-legendary-collection-4-joeys-world-book-of-moon,2013-10-10,All Time,$10-20
6.47,2023-04-04,8.5,2023-10-01,14.97,Book of Moon,LCJW-EN288,0.4321977287909152,180,18865,Legendary Collection 4: Joey's World Mega Pack,1st Edition,71715,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/71715_200w.jpg,https://www.tcgplayer.com/product/71715/yugioh-legendary-collection-4-joeys-world-book-of-moon,2013-10-10,All Time,$5-10
21.62,2023-07-03,10.405,2023-10-01,32.025,"Artorigus, King of the Noble Knights (UTR)",CBLZ-EN086,0.6750975800156128,90,11867,Cosmo Blazer,Unlimited,67705,Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/67705_200w.jpg,https://www.tcgplayer.com/product/67705/yugioh-cosmo-blazer-artorigus-king-of-the-noble-knights-utr,2013-01-25,All Time,$10-20
23.82,2023-04-04,8.205,2023-10-01,32.025,"Artorigus, King of the Noble Knights (UTR)",CBLZ-EN086,0.7437939110070257,180,11867,Cosmo Blazer,Unlimited,67705,Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/67705_200w.jpg,https://www.tcgplayer.com/product/67705/yugioh-cosmo-blazer-artorigus-king-of-the-noble-knights-utr,2013-01-25,All Time,$5-10
3.075,2023-07-03,10.125,2023-10-01,13.2,Book of Moon,LCYW-EN270,0.23295454545454544,90,18897,Legendary Collection 3: Yugi's World Mega Pack,1st Edition,67070,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/67070_200w.jpg,https://www.tcgplayer.com/product/67070/yugioh-legendary-collection-3-yugis-world-book-of-moon,2012-09-27,All Time,$10-20
3.945,2023-04-04,9.255,2023-10-01,13.2,Book of Moon,LCYW-EN270,0.2988636363636364,180,18897,Legendary Collection 3: Yugi's World Mega Pack,1st Edition,67070,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/67070_200w.jpg,https://www.tcgplayer.com/product/67070/yugioh-legendary-collection-3-yugis-world-book-of-moon,2012-09-27,All Time,$5-10
2.45,2023-07-03,8.505,2023-10-01,10.955,Raigeki Break,LCYW-EN286,0.22364217252396165,90,21694,Legendary Collection 3: Yugi's World Mega Pack,Unlimited,67086,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/67086_200w.jpg,https://www.tcgplayer.com/product/67086/yugioh-legendary-collection-3-yugis-world-raigeki-break,2012-09-27,All Time,$5-10
3.63,2023-04-04,7.325,2023-10-01,10.955,Raigeki Break,LCYW-EN286,0.3313555454130534,180,21694,Legendary Collection 3: Yugi's World Mega Pack,1st Edition,67086,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/67086_200w.jpg,https://www.tcgplayer.com/product/67086/yugioh-legendary-collection-3-yugis-world-raigeki-break,2012-09-27,All Time,$5-10
5.66,2023-07-03,10.75,2023-10-01,16.41,"Blackwing - Kalut the Moon Shadow (German) - ""Schwarzflugel - Kalut der Mondschatten""",AC11-DE005,0.3449116392443632,90,30654,Yu-Gi-Oh! Advent Calendar,Limited,251886,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/251886_200w.jpg,https://www.tcgplayer.com/product/251886/yugioh-advent-calendar-2011-adventskalender-blackwing-kalut-the-moon-shadow-german-schwarzflugel-kalut-der-mondschatten,2011-10-13,All Time,$10-20
